team,opponent,##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,date,time,site,team_score,opponent_score
Niagara,Loyola Maryland,21,"21 Porter,Lore",,18,1-5,1-4,2-2,0-1,1,1,0,0,0,0,5,11/09/21,1:00 PM,"Gallagher Center, Niagara University, NY",81,71
Niagara,Loyola Maryland,02,"02 Jones,Brooklyn",,15,1-2,0-0,3-3,2-0,2,0,2,0,0,0,5,11/09/21,1:00 PM,"Gallagher Center, Niagara University, NY",81,71
Niagara,Loyola Maryland,03,"03 Roe,Lexie",,5,1-2,1-2,0-0,0-0,0,1,0,0,0,0,3,11/09/21,1:00 PM,"Gallagher Center, Niagara University, NY",81,71
Niagara,Loyola Maryland,23,"23 Grimshaw,Kyra",,18,1-3,0-0,0-0,1-1,2,4,0,0,0,0,2,11/09/21,1:00 PM,"Gallagher Center, Niagara University, NY",81,71
Niagara,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,11/09/21,1:00 PM,"Gallagher Center, Niagara University, NY",81,71
George Mason,Loyola Maryland,11,"11 Scott,Amaya",*,39,6-19,0-1,2-4,5-4,9,1,1,1,0,0,14,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,01,"01 Doster,Jazmyn",*,29,4-9,0-0,6-8,6-4,10,3,1,1,0,1,14,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,03,"03 Wakefield,Jordan",*,28,4-12,2-8,3-3,3-2,5,2,0,1,1,0,13,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,00,"00 Jameson,Taylor",*,25,1-4,0-2,2-2,0-2,2,3,2,4,0,3,4,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,14,"14 Suarez,Paula",*,29,1-5,0-2,0-0,0-1,1,1,1,4,0,0,2,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,25,"25 Adams,Jayla",,24,1-4,0-1,0-0,1-4,5,1,4,3,0,1,2,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,15,"15 Ephraim,J-Naya",,17,1-3,0-1,0-0,1-7,8,2,1,2,0,0,2,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,02,"02 Lawhorne,Tamia",,9,0-1,0-1,2-4,1-0,1,2,0,2,0,0,2,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
George Mason,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,2-3,5,0,0,0,0,0,0,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",53,51
Loyola Maryland,George Mason,04,"04 Dixon, Taleah",*,31,3-9,1-3,4-4,0-2,2,4,2,2,0,2,11,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,21,"21 Roberts, Charia",*,32,3-9,0-0,2-4,2-4,6,3,0,3,1,2,8,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,15,"15 Salmerón, Laura",*,25,2-6,1-5,3-4,0-2,2,3,0,3,0,1,8,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,22,"22 Rozzi, Bri",*,36,3-9,1-3,0-0,1-6,7,1,2,2,1,0,7,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,45,"45 Therien, Lex",*,30,3-14,0-1,0-1,4-4,8,4,1,4,0,2,6,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,13,"13 Tañedo, Caramina",,15,1-4,1-3,2-2,0-0,0,1,2,0,0,1,5,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,05,"05 Newman, Devyne",,6,1-2,0-0,2-2,1-0,1,1,1,0,0,0,4,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,33,"33 Douglas, Keegan",,7,1-1,0-0,0-0,0-0,0,1,1,0,0,0,2,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,02,"02 Edwards, Laryn",,18,0-0,0-0,0-0,0-0,0,2,0,1,0,0,0,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Loyola Maryland,George Mason,TM,TM TEAM,,0,0-0,0-0,0-0,5-4,9,0,0,2,0,0,0,11/12/21,11:30 AM,"Reitz Arena, Baltimore, MD",51,53
Fairleigh Dickinson,Loyola Maryland,00,"00 Forgues,Dahomee",*,42,8-16,3-5,2-2,1-2,3,2,2,5,1,2,21,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,23,"23 Wilson,Chloe",*,31,6-11,0-0,2-3,2-2,4,5,2,4,0,1,14,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,30,"30 Stanley,Madison",*,36,2-11,1-3,2-2,2-6,8,3,2,2,0,1,7,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,20,"20 Niles,Rachael",*,34,2-7,2-6,1-2,2-1,3,5,3,1,0,2,7,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,10,"10 Scott,Devyn",*,23,0-3,0-1,0-0,0-2,2,3,2,1,0,1,0,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,01,"01 Carbonell,Celia",,30,2-5,2-5,0-0,1-1,2,2,1,1,0,0,6,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,13,"13 Bell,Aniya",,20,1-4,0-1,0-2,2-3,5,2,1,2,0,0,2,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,15,"15 DeAngelo,Sierra",,1,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,02,"02 Crystian,Taylor",,8,0-2,0-1,0-0,0-0,0,1,0,0,0,0,0,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Fairleigh Dickinson,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,1-2,3,0,0,0,0,0,0,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",59,68
Loyola Maryland,Fairleigh Dickinson,15,"15 Salmerón, Laura",*,35,6-9,1-3,2-2,1-2,3,1,1,4,0,0,15,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,04,"04 Dixon, Taleah",*,36,3-18,0-4,8-10,1-3,4,1,3,4,0,1,14,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,22,"22 Rozzi, Bri",*,33,3-5,1-3,5-7,0-5,5,2,2,3,0,0,12,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,45,"45 Therien, Lex",*,39,4-7,0-0,2-3,3-8,11,4,2,3,0,4,10,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,21,"21 Roberts, Charia",*,36,4-8,0-0,1-1,0-5,5,3,0,2,1,2,9,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,33,"33 Douglas, Keegan",,24,3-4,0-1,0-0,3-0,3,1,3,0,0,0,6,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,02,"02 Edwards, Laryn",,8,1-1,0-0,0-0,0-1,1,1,1,1,0,0,2,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,05,"05 Newman, Devyne",,8,0-1,0-0,0-0,1-1,2,3,0,0,0,0,0,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,13,"13 Tañedo, Caramina",,6,0-0,0-0,0-0,0-1,1,1,0,0,0,0,0,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
Loyola Maryland,Fairleigh Dickinson,TM,TM TEAM,,0,0-0,0-0,0-0,2-1,3,0,0,0,0,0,0,11/14/21,2:00 PM,"Laura Isabelle, Tasha Smith, Michael Henderson",68,59
UMBC,Loyola Maryland,01,"01 Summers,Janee'a",*,35,7-14,3-5,1-2,1-4,5,2,1,3,0,0,18,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,13,"13 Nelson,Alexia",*,25,2-7,1-4,1-2,0-2,2,5,2,3,0,2,6,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,04,"04 Settle,Jatarrikah",*,18,2-6,2-2,0-0,1-0,1,2,0,1,0,1,6,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,14,"14 Esadah,Onome-Juliet",*,19,2-3,0-0,0-0,3-1,4,3,1,0,0,0,4,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,22,"22 Marquez,Danae",*,33,1-6,1-3,0-0,0-7,7,1,2,2,0,1,3,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,23,"23 Dixon,Keelah",,25,5-14,2-5,0-0,0-2,2,3,4,1,0,1,12,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,20,"20 Johnson,Loan-Anh",,23,3-5,0-0,0-0,0-0,0,1,2,4,0,1,6,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,25,"25 Braswell,Jasmine",,13,1-2,0-0,0-0,1-3,4,1,1,0,1,1,2,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,21,"21 May,Antonia",,9,0-1,0-0,0-0,0-0,0,1,0,0,0,0,0,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
UMBC,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,1-1,2,0,0,0,0,0,0,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",57,63
Loyola Maryland,UMBC,22,"22 Rozzi, Bri",*,40,3-8,3-6,4-4,0-5,5,0,3,0,2,2,13,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,45,"45 Therien, Lex",*,30,6-11,0-0,1-2,6-3,9,2,2,3,0,1,13,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,15,"15 Salmerón, Laura",*,36,4-11,3-7,1-4,0-8,8,1,4,2,0,0,12,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,21,"21 Roberts, Charia",*,32,6-8,0-0,0-1,2-5,7,1,1,4,0,0,12,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,04,"04 Dixon, Taleah",*,26,1-5,1-2,6-6,1-0,1,3,3,4,0,2,9,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,05,"05 Newman, Devyne",,11,2-3,0-0,0-0,0-0,0,0,0,0,0,1,4,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,33,"33 Douglas, Keegan",,12,0-4,0-3,0-0,0-0,0,1,1,0,0,0,0,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,02,"02 Edwards, Laryn",,8,0-1,0-0,0-0,0-1,1,1,1,1,0,0,0,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,13,"13 Tañedo, Caramina",,5,0-1,0-1,0-0,0-1,1,1,0,0,0,0,0,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,UMBC,TM,TM TEAM,,0,0-0,0-0,0-0,2-4,6,0,0,2,0,0,0,11/17/21,7:00 PM,"Reitz Arena, Baltimore, MD",63,57
Loyola Maryland,Hofstra,04,"04 Dixon, Taleah",*,37,4-11,1-2,5-7,1-3,4,1,4,1,0,3,14,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,15,"15 Salmerón, Laura",*,39,6-17,1-6,0-0,0-5,5,1,2,2,0,0,13,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,45,"45 Therien, Lex",*,36,4-7,0-0,4-4,6-7,13,2,1,2,0,2,12,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,22,"22 Rozzi, Bri",*,34,3-8,2-5,0-0,2-2,4,2,2,5,0,3,8,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,21,"21 Roberts, Charia",*,26,2-6,0-0,0-0,2-4,6,1,0,3,0,1,4,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,02,"02 Edwards, Laryn",,6,1-2,0-1,0-0,2-1,3,1,0,1,0,0,2,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,05,"05 Newman, Devyne",,14,0-1,0-0,0-0,0-0,0,2,1,2,0,0,0,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,33,"33 Douglas, Keegan",,7,0-1,0-1,0-0,0-0,0,1,1,1,0,0,0,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,13,"13 Tañedo, Caramina",,1,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,11/20/21,2:00 PM,"Hempstead, NY",53,55
Loyola Maryland,Hofstra,TM,TM TEAM,,0,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,11/20/21,2:00 PM,"Hempstead, NY",53,55
Hofstra,Loyola Maryland,02,02 JaKayla Brown,*,34,8-23,4-6,0-0,1-1,2,2,4,0,0,0,20,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,11,11 Jaylen Hines,*,35,6-14,1-4,1-2,2-5,7,1,2,1,0,1,14,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,03,03 Sorelle Ineza,*,31,3-7,2-4,0-0,0-6,6,1,4,1,0,2,8,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,22,22 Jaala Henry,*,32,2-4,0-0,0-1,4-3,7,3,2,3,1,1,4,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,04,04 Rosi Nicholson,*,23,1-1,0-0,0-0,0-1,1,0,2,2,0,3,2,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,13,13 Zyheima Swint,,15,2-2,0-0,1-1,1-1,2,1,1,2,0,0,5,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,23,23 Vanerlie Valcourt,,14,1-3,0-1,0-0,1-1,2,1,2,5,0,0,2,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,24,24 Maniya Custis,,8,0-1,0-1,0-0,0-2,2,3,2,1,0,2,0,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,01,01 Selma Markisic,,7,0-2,0-1,0-0,0-0,0,0,0,0,0,0,0,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,05,05 Jada Peacock,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,11/20/21,2:00 PM,"Hempstead, NY",55,53
Hofstra,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,1-0,1,0,0,0,0,0,0,11/20/21,2:00 PM,"Hempstead, NY",55,53
Loyola Maryland,Georgetown,22,"22 Rozzi, Bri",*,34,4-12,3-7,4-5,1-0,1,4,2,3,0,1,15,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,21,"21 Roberts, Charia",*,28,2-6,0-0,8-10,2-1,3,2,1,2,0,0,12,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,04,"04 Dixon, Taleah",*,26,4-8,2-4,2-3,0-0,0,4,1,4,0,2,12,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,15,"15 Salmerón, Laura",*,36,3-9,1-4,0-2,0-3,3,4,4,1,0,1,7,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,45,"45 Therien, Lex",*,32,3-7,0-0,0-0,4-8,12,2,0,1,1,1,6,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,05,"05 Newman, Devyne",,18,1-2,0-0,0-0,0-2,2,0,2,3,0,0,2,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,02,"02 Edwards, Laryn",,18,0-2,0-1,1-2,1-2,3,3,2,1,0,1,1,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,33,"33 Douglas, Keegan",,7,0-2,0-1,0-0,0-0,0,1,0,1,0,0,0,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,13,"13 Tañedo, Caramina",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,1,0,11/24/21,2:00 PM,"Washington, DC",55,66
Loyola Maryland,Georgetown,TM,TM TEAM,,0,0-0,0-0,0-0,1-2,3,0,0,3,0,0,0,11/24/21,2:00 PM,"Washington, DC",55,66
Georgetown,Loyola Maryland,23,23 Milan Bolden-Morris,*,32,8-12,5-8,0-0,1-1,2,2,1,5,0,1,21,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,01,01 Kelsey Ransom,*,31,5-10,1-2,4-5,0-5,5,4,5,1,0,2,15,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,00,00 Yasmin Ott,*,25,2-4,0-1,2-2,0-2,2,2,1,3,0,1,6,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,14,14 Jillian Archer,*,21,0-0,0-0,3-6,1-7,8,3,3,2,2,0,3,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,33,33 Graceann Bennett,*,33,1-1,0-0,0-2,1-5,6,4,1,3,1,0,2,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,15,15 Brianna Scott,,18,4-4,1-1,0-0,1-1,2,4,1,0,0,0,9,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,22,22 Shanniah Wright,,7,2-3,0-0,1-2,0-0,0,1,0,1,0,1,5,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,44,44 Mary Clougherty,,11,1-3,1-2,0-0,0-1,1,1,2,1,0,1,3,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,10,10 Kaylin West,,16,0-2,0-0,2-4,0-1,1,2,3,0,0,0,2,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,13,13 Anita Kelava,,6,0-1,0-0,0-0,0-2,2,0,0,2,1,0,0,11/24/21,2:00 PM,"Washington, DC",66,55
Georgetown,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,0-0,0,0,0,2,0,0,0,11/24/21,2:00 PM,"Washington, DC",66,55
Loyola Maryland,Howard,04,"04 Dixon, Taleah",*,33,6-13,2-4,2-2,2-0,2,3,3,5,0,0,16,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,21,"21 Roberts, Charia",*,35,4-6,0-0,3-4,2-3,5,2,1,4,0,2,11,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,02,"02 Edwards, Laryn",*,35,3-4,0-0,0-0,1-3,4,2,4,0,0,3,6,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,15,"15 Salmerón, Laura",*,36,2-7,0-2,0-0,2-2,4,1,2,0,0,1,4,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,05,"05 Newman, Devyne",*,10,0-2,0-0,0-0,1-0,1,2,0,0,0,0,0,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,45,"45 Therien, Lex",,32,6-10,0-0,2-2,0-7,7,5,1,2,0,1,14,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,22,"22 Rozzi, Bri",,18,3-8,1-5,1-2,0-1,1,3,1,1,0,0,8,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,13,"13 Tañedo, Caramina",,1,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,12/01/21,7:00 PM,"Washington, DC",59,61
Loyola Maryland,Howard,TM,TM TEAM,,0,0-0,0-0,0-0,0-2,2,0,0,2,0,0,0,12/01/21,7:00 PM,"Washington, DC",59,61
Howard,Loyola Maryland,01,01 Destiny Howell,*,28,7-12,3-8,4-6,0-2,2,0,1,2,1,2,21,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,32,32 Krislyn Marsh,*,40,6-8,0-0,1-3,5-6,11,3,1,2,0,0,13,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,02,02 Iyanna Warren,*,33,4-10,0-1,3-6,0-0,0,3,6,3,0,0,11,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,13,13 Gia Thorpe,*,17,2-3,0-0,0-0,0-0,0,1,0,3,0,2,4,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,24,24 Brooklyn Fort-Davis,*,19,0-1,0-0,2-2,0-0,0,2,2,2,0,1,2,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,04,04 Nyla Cooper,,8,1-3,1-3,0-0,1-0,1,0,0,0,0,0,3,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,23,23 Vanessa Udoji,,8,1-3,1-2,0-0,0-4,4,1,0,1,0,1,3,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,33,33 Kaniyah Harris,,29,1-5,0-0,0-0,0-2,2,3,6,0,2,1,2,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,12,12 Amirah Allen,,11,1-1,0-0,0-0,1-0,1,0,0,0,0,0,2,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,10,10 Nia Nelson,,7,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,12/01/21,7:00 PM,"Washington, DC",61,59
Howard,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,2-1,3,0,0,1,0,0,0,12/01/21,7:00 PM,"Washington, DC",61,59
Mount St. Mary's,Loyola Maryland,00,"00 Hunt,Isabella",*,24,1-2,0-0,8-12,4-4,8,2,1,2,0,2,10,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,15,"15 Lindsay-Huskey,Jasmine",*,15,3-4,2-3,0-0,0-1,1,3,0,0,0,1,8,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,14,"14 Tomasetti,Jessica",*,32,2-6,1-4,1-3,0-3,3,1,1,1,0,0,6,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,10,"10 Harrison,Michaela",*,25,2-9,2-7,0-0,0-2,2,0,1,5,0,1,6,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,13,"13 Taylor,Aryna",*,28,2-11,0-3,0-0,0-4,4,1,1,1,0,0,4,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,21,"21 Agentowicz,Kayla",,27,4-7,2-5,0-0,3-3,6,2,2,2,0,2,10,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,03,"03 Bresee,Kendall",,27,4-14,0-5,1-2,1-0,1,1,2,4,0,2,9,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,02,"02 Borgosz,Tess",,16,1-4,0-0,0-0,2-4,6,2,0,0,2,0,2,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,11,"11 Lee,Jada",,6,0-0,0-0,0-0,0-0,0,3,1,1,0,0,0,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Mount St. Mary's,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,4-3,7,0,0,0,0,0,0,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",55,56
Loyola Maryland,Mount St. Mary's,04,"04 Dixon, Taleah",*,35,8-16,3-7,4-4,1-5,6,3,1,4,1,2,23,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
Loyola Maryland,Mount St. Mary's,22,"22 Rozzi, Bri",*,40,5-10,1-1,2-2,0-3,3,1,1,1,0,1,13,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
Loyola Maryland,Mount St. Mary's,21,"21 Roberts, Charia",*,16,1-4,0-1,0-0,1-2,3,4,0,4,0,0,2,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
Loyola Maryland,Mount St. Mary's,05,"05 Newman, Devyne",*,20,0-1,0-0,0-0,1-2,3,2,2,0,0,0,0,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
Loyola Maryland,Mount St. Mary's,02,"02 Edwards, Laryn",*,16,0-1,0-0,0-0,0-0,0,0,0,0,0,1,0,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
Loyola Maryland,Mount St. Mary's,45,"45 Therien, Lex",,32,3-9,0-0,6-7,0-8,8,3,0,1,0,1,12,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
Loyola Maryland,Mount St. Mary's,15,"15 Salmerón, Laura",,29,2-5,0-1,0-0,0-3,3,2,2,4,0,2,4,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
Loyola Maryland,Mount St. Mary's,35,"35 Therien, Ava",,7,1-1,0-0,0-0,1-0,1,5,0,0,0,0,2,12/04/21,5:00 PM,"Lamar Diamond, Anthony Reddin, Kristi Vera",56,55
